severity,disease,filename,filepath,width,height,format,mode,is_augmented,source_filepath
Ringan,hyperpigmentation,aug_00130_padd-00_1000acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00130_padd-00_1000acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\padd-00_1000acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00131_saturation-50acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00131_saturation-50acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-50acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00132_acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00132_acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\acquired-dermal-macular-hyperpigmentation-007__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00133_saturation-200acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00133_saturation-200acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-200acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00134_superpixels-75lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00134_superpixels-75lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-75lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00135_hue-150acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00135_hue-150acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-150acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00136_hue-100acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00136_hue-100acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-100acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00137_superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00137_superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00138_flip-0acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00138_flip-0acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip-0acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00139_flip--1acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00139_flip--1acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip--1acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00140_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00140_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-100450_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg
Ringan,hyperpigmentation,aug_00141_superpixels-25acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00141_superpixels-25acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-25acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00142_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00142_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-100450_100400acquired-dermal-macular-hyperpigmentation-011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00143_superpixels-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00143_superpixels-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-100acquired-dermal-macular-hyperpigmentation-008-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00144_padd-100100_100100acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00144_padd-100100_100100acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\padd-100100_100100acquired-dermal-macular-hyperpigmentation-019__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00145_Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00145_Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00146_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00146_Crop-100450_100400acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-100450_100400acquired-dermal-macular-hyperpigmentation-015__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00147_Crop-0350_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00147_Crop-0350_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-0350_100400acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg
Ringan,hyperpigmentation,aug_00148_hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00148_hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00149_saturation-150acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00149_saturation-150acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-150acquired-dermal-macular-hyperpigmentation-012__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00150_Crop-0350_0300acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00150_Crop-0350_0300acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-0350_0300acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg
Ringan,hyperpigmentation,aug_00151_hue-100acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00151_hue-100acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-100acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00152_superpixels-200lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00152_superpixels-200lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-200lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00153_superpixels-50acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00153_superpixels-50acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-50acquired-dermal-macular-hyperpigmentation-010__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00154_hue-150acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00154_hue-150acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-150acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00155_hue-150acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00155_hue-150acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-150acquired-dermal-macular-hyperpigmentation-004__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00156_hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00156_hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00157_Resize-450_400lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00157_Resize-450_400lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Resize-450_400lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00158_padd-1000_00acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00158_padd-1000_00acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\padd-1000_00acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg
Ringan,hyperpigmentation,aug_00159_superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00159_superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-200acquired-dermal-macular-hyperpigmentation-022__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00160_flip--1acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00160_flip--1acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip--1acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00161_saturation-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00161_saturation-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-200acquired-dermal-macular-hyperpigmentation-018__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00162_Resize-450_400acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00162_Resize-450_400acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Resize-450_400acquired-dermal-macular-hyperpigmentation-017__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00163_superpixels-50acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00163_superpixels-50acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-50acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00164_hue-150acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00164_hue-150acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\hue-150acquired-dermal-macular-hyperpigmentation-006__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00165_Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00165_Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-0350_0300lp-pigmentosus1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00166_saturation-50acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00166_saturation-50acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-50acquired-dermal-macular-hyperpigmentation-003__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg
Ringan,hyperpigmentation,aug_00167_saturation-50acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00167_saturation-50acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\saturation-50acquired-dermal-macular-hyperpigmentation-020__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00168_flip-0lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00168_flip-0lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip-0lp-pigmentosus2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00169_acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00169_acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\acquired-dermal-macular-hyperpigmentation-021-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
Ringan,hyperpigmentation,aug_00170_superpixels-75acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,D:/Analisis data cptn/clean_data\train\Ringan\hyperpigmentation\aug_00170_superpixels-75acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\superpixels-75acquired-dermal-macular-hyperpigmentation-014__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg
