severity,disease,filename,filepath,width,height,format,mode
Sedang,Melasma,images-51-_jpg.rf.4ee417ae82ed1c98daa892fc5672f1c6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-51-_jpg.rf.4ee417ae82ed1c98daa892fc5672f1c6.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-58-_jpg.rf.60413c229ef2b0e094493d983eda01c6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-58-_jpg.rf.60413c229ef2b0e094493d983eda01c6.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-6-copy_jpeg.rf.71d5ecfe1894eff2be85103f9e14a9a7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-6-copy_jpeg.rf.71d5ecfe1894eff2be85103f9e14a9a7.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-6-_jpg.rf.4e8172a6c37d01cc1aaca129d38087fd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-6-_jpg.rf.4e8172a6c37d01cc1aaca129d38087fd.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-68-_jpg.rf.bb8055d6a45f3577f13172d878fa56aa.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-68-_jpg.rf.bb8055d6a45f3577f13172d878fa56aa.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-7-copy_jpeg.rf.b15c9c0badf177d0c3ce784469ee9226.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-7-copy_jpeg.rf.b15c9c0badf177d0c3ce784469ee9226.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-74-_jpg.rf.63a09286e22ecd3b6b643b2a2795da2e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-74-_jpg.rf.63a09286e22ecd3b6b643b2a2795da2e.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-78-_jpg.rf.e11aee5a5f90e83096a5f1aab6bd29f3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-78-_jpg.rf.e11aee5a5f90e83096a5f1aab6bd29f3.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-80-_jpg.rf.b4a725a9c9d509b3357e40b0cdedd01a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-80-_jpg.rf.b4a725a9c9d509b3357e40b0cdedd01a.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-84-_jpg.rf.4ce1739800e5c5214812795be006e14c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-84-_jpg.rf.4ce1739800e5c5214812795be006e14c.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-9-copy_jpeg.rf.3b12a821c3935271440768b363b6750e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-9-copy_jpeg.rf.3b12a821c3935271440768b363b6750e.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-9-_jpg.rf.734a7e14866a4e50a4b48f5733c2a4bd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-9-_jpg.rf.734a7e14866a4e50a4b48f5733c2a4bd.jpg,512,512,JPEG,RGB
Sedang,Melasma,images-97-_jpg.rf.b31173b187e4d0ef4d4c957a52ee206c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images-97-_jpg.rf.b31173b187e4d0ef4d4c957a52ee206c.jpg,512,512,JPEG,RGB
Sedang,Melasma,images_jpg.rf.af1fbbb28abf49443cc3b58e0c468242.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\images_jpg.rf.af1fbbb28abf49443cc3b58e0c468242.jpg,512,512,JPEG,RGB
Sedang,Melasma,image_jpg.rf.4ff23b5f2185746facf3721730f18a1b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\image_jpg.rf.4ff23b5f2185746facf3721730f18a1b.jpg,512,512,JPEG,RGB
Sedang,Melasma,img_jpg.rf.50dceb280b1b13934b2a64e9d8e4ff82.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\img_jpg.rf.50dceb280b1b13934b2a64e9d8e4ff82.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_129_jpg.rf.317bc15a53fc80e0b23c733611f7c465.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_129_jpg.rf.317bc15a53fc80e0b23c733611f7c465.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_130_jpg.rf.57c0342727998f638fa8156b34ecf2fd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_130_jpg.rf.57c0342727998f638fa8156b34ecf2fd.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_161_jpg.rf.bde156a1c3ba8c64e75cae65df1555df.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_161_jpg.rf.bde156a1c3ba8c64e75cae65df1555df.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_276_jpg.rf.89ac38f24d26d89bf8455a891b36d20b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_276_jpg.rf.89ac38f24d26d89bf8455a891b36d20b.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_276_jpg.rf.a89886cb790d22fbbe87ab0a01f89720.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_276_jpg.rf.a89886cb790d22fbbe87ab0a01f89720.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_300_jpg.rf.479c72ae6fa3a42cd496a03b51f8023f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_300_jpg.rf.479c72ae6fa3a42cd496a03b51f8023f.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_476_jpg.rf.6b6d6eff195ebb277015593479acd328.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_476_jpg.rf.6b6d6eff195ebb277015593479acd328.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_477_jpg.rf.0156a00cb612fc6704e9112a69655940.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_477_jpg.rf.0156a00cb612fc6704e9112a69655940.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_493_jpg.rf.00ba42643b40478364deecda008e13a7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle0_493_jpg.rf.00ba42643b40478364deecda008e13a7.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_15_jpg.rf.da67b5acdb732aec36af4d0eb9eb6386.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_15_jpg.rf.da67b5acdb732aec36af4d0eb9eb6386.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_26_jpg.rf.87c4496bd954ed3ac51a4a7f00350f18.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_26_jpg.rf.87c4496bd954ed3ac51a4a7f00350f18.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_29_jpg.rf.2be384fd18a217ffbf2c854f1f14ecf6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_29_jpg.rf.2be384fd18a217ffbf2c854f1f14ecf6.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_29_jpg.rf.8fd576f69801e4f37ed7c3762e5f3b5e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_29_jpg.rf.8fd576f69801e4f37ed7c3762e5f3b5e.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_30_jpg.rf.49a5df2ecee213263494af70ca5d9856.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_30_jpg.rf.49a5df2ecee213263494af70ca5d9856.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_30_jpg.rf.d99c0b32a9488dc8afb65917efb26e75.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_30_jpg.rf.d99c0b32a9488dc8afb65917efb26e75.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_42_jpg.rf.4db3d4d5f665409b080343466a8d97d8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_42_jpg.rf.4db3d4d5f665409b080343466a8d97d8.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_43_jpg.rf.b4aa36a6a54ab16530a90080905196f6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_43_jpg.rf.b4aa36a6a54ab16530a90080905196f6.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_44_jpg.rf.1f830ddebf6798fbff8afb7868d436a2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_44_jpg.rf.1f830ddebf6798fbff8afb7868d436a2.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_44_jpg.rf.9cb92ca3d24816ed0e78036136b62398.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_44_jpg.rf.9cb92ca3d24816ed0e78036136b62398.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_45_jpg.rf.8ef5d33710b72cd1e8480a0cdc78cdbd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_45_jpg.rf.8ef5d33710b72cd1e8480a0cdc78cdbd.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_48_jpg.rf.6a0230080d4fc0546c07607a65b0e293.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_48_jpg.rf.6a0230080d4fc0546c07607a65b0e293.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_589_jpg.rf.498f738f37ace7a2ff9f0362fe06418a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_589_jpg.rf.498f738f37ace7a2ff9f0362fe06418a.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_589_jpg.rf.a1cf1072b7fa8af3183d8adfdd9c2ee8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_589_jpg.rf.a1cf1072b7fa8af3183d8adfdd9c2ee8.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_593_jpg.rf.150c96b75e5cd8fa8b49539ddf0bdb2b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_593_jpg.rf.150c96b75e5cd8fa8b49539ddf0bdb2b.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_594_jpg.rf.87dcd86909f5af7fced32d05ca003436.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_594_jpg.rf.87dcd86909f5af7fced32d05ca003436.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_603_jpg.rf.667e20507ab641f8c71789312fffdd5f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_603_jpg.rf.667e20507ab641f8c71789312fffdd5f.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_603_jpg.rf.fc6d74d89345a2aa39ac6eed6a356327.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_603_jpg.rf.fc6d74d89345a2aa39ac6eed6a356327.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_604_jpg.rf.55396d7189fbc9eee992328140e269eb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_604_jpg.rf.55396d7189fbc9eee992328140e269eb.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_618_jpg.rf.d3891ca66e232d0c0ba71f5d2104e4fc.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_618_jpg.rf.d3891ca66e232d0c0ba71f5d2104e4fc.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_619_jpg.rf.c06b2ce07be0bdac9e96dbb971186fbd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_619_jpg.rf.c06b2ce07be0bdac9e96dbb971186fbd.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_622_jpg.rf.c13684fba91920123c4e0f4b9015aacf.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_622_jpg.rf.c13684fba91920123c4e0f4b9015aacf.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_624_jpg.rf.f5f0fd5b95ca7d1317fafa4e1c7d97fd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_624_jpg.rf.f5f0fd5b95ca7d1317fafa4e1c7d97fd.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_625_jpg.rf.27b53d59c31bbc462186ed37c3ca8685.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_625_jpg.rf.27b53d59c31bbc462186ed37c3ca8685.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_632_jpg.rf.3405d65c302f4e26b0099c0285af7c6c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_632_jpg.rf.3405d65c302f4e26b0099c0285af7c6c.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_632_jpg.rf.894d77e4b081147b6d96e7c02ea94989.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_632_jpg.rf.894d77e4b081147b6d96e7c02ea94989.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_636_jpg.rf.5f664897e5aa08fbe9c1b45c1d76b8c2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_636_jpg.rf.5f664897e5aa08fbe9c1b45c1d76b8c2.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_637_jpg.rf.75541d09691d8d49b28da3e3d4aaabf8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_637_jpg.rf.75541d09691d8d49b28da3e3d4aaabf8.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_7_jpg.rf.24017c17c4c8031d4a0f37574805c160.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_7_jpg.rf.24017c17c4c8031d4a0f37574805c160.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_7_jpg.rf.4aa7fa1230661660f871d3f1b27a53e3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle1_7_jpg.rf.4aa7fa1230661660f871d3f1b27a53e3.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_100_jpg.rf.d027b02eb67711fe560830a233edc6ba.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_100_jpg.rf.d027b02eb67711fe560830a233edc6ba.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_101_jpg.rf.3c11b5967d1eb4f7b37bc7e5cf4462d0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_101_jpg.rf.3c11b5967d1eb4f7b37bc7e5cf4462d0.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_106_jpg.rf.47a2dab7a1743dfa87478feb657b99d6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_106_jpg.rf.47a2dab7a1743dfa87478feb657b99d6.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_110_jpg.rf.59cbb110507c5a3362327bad809bd8ed.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_110_jpg.rf.59cbb110507c5a3362327bad809bd8ed.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_110_jpg.rf.f7fa680ed6f90e8aac7576682674f586.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_110_jpg.rf.f7fa680ed6f90e8aac7576682674f586.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_113_jpg.rf.9803d0c515e0955828d06ec09e62fa95.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_113_jpg.rf.9803d0c515e0955828d06ec09e62fa95.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_115_jpg.rf.26c369b93fa50ff5b5f5cf433ab8f261.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_115_jpg.rf.26c369b93fa50ff5b5f5cf433ab8f261.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_115_jpg.rf.4b4bc8997a817436ac4a3bca06fa2725.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_115_jpg.rf.4b4bc8997a817436ac4a3bca06fa2725.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_115_jpg.rf.a41c38915bf47b7fec83f2b153cdc28a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_115_jpg.rf.a41c38915bf47b7fec83f2b153cdc28a.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_117_jpg.rf.de0f96e653a3e42734902729120a0d84.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_117_jpg.rf.de0f96e653a3e42734902729120a0d84.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_119_jpg.rf.cad0935f90c0c1ebb12095b6c0b1e6b0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_119_jpg.rf.cad0935f90c0c1ebb12095b6c0b1e6b0.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_124_jpg.rf.4442a52f39ffe3cbc45b21c6a8fee507.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_124_jpg.rf.4442a52f39ffe3cbc45b21c6a8fee507.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_125_jpg.rf.708ed9d50c703dd614856f1dfef308fe.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_125_jpg.rf.708ed9d50c703dd614856f1dfef308fe.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_125_jpg.rf.c305af74687fa1db68b54f3d36a62db6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_125_jpg.rf.c305af74687fa1db68b54f3d36a62db6.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_126_jpg.rf.a1716369826c091636a8a620b482d6f0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_126_jpg.rf.a1716369826c091636a8a620b482d6f0.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_129_jpg.rf.82a73d7c05f4f9bf382630eede6ed602.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_129_jpg.rf.82a73d7c05f4f9bf382630eede6ed602.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_129_jpg.rf.fc445b4eaeae63217c03e9588c095318.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_129_jpg.rf.fc445b4eaeae63217c03e9588c095318.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_130_jpg.rf.0c9703bc7b130c0c21d7ea2303f563a1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_130_jpg.rf.0c9703bc7b130c0c21d7ea2303f563a1.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_130_jpg.rf.180bea35c9bf05a4c5ff7d08872e8a21.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_130_jpg.rf.180bea35c9bf05a4c5ff7d08872e8a21.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_130_jpg.rf.a6f8181213f96c7ba9d5279b69227a1a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_130_jpg.rf.a6f8181213f96c7ba9d5279b69227a1a.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_131_jpg.rf.e177a4cfd10dbea02a58d11259474f16.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_131_jpg.rf.e177a4cfd10dbea02a58d11259474f16.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_132_jpg.rf.5a70cbdeb182e3c0439873ce0f759b47.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_132_jpg.rf.5a70cbdeb182e3c0439873ce0f759b47.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_132_jpg.rf.a9cf4004a403080b13c4256546e07696.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_132_jpg.rf.a9cf4004a403080b13c4256546e07696.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_134_jpg.rf.2156f1884d250dc0b6c2705ad74fa262.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_134_jpg.rf.2156f1884d250dc0b6c2705ad74fa262.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_134_jpg.rf.54425a246c9b72301b696e62226ecce9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_134_jpg.rf.54425a246c9b72301b696e62226ecce9.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_135_jpg.rf.2d4d11ff5e459c0cd8648bfc625bed36.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_135_jpg.rf.2d4d11ff5e459c0cd8648bfc625bed36.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_135_jpg.rf.f7bba0cccff297595f7b5d859c74aa5f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_135_jpg.rf.f7bba0cccff297595f7b5d859c74aa5f.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_136_jpg.rf.38e3b1d5c07a7f45a33c958766a3a253.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_136_jpg.rf.38e3b1d5c07a7f45a33c958766a3a253.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_137_jpg.rf.364230df9f634b4e737b79f1140b4f28.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_137_jpg.rf.364230df9f634b4e737b79f1140b4f28.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_141_jpg.rf.53224e8383587b4d943eda2d84195da9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_141_jpg.rf.53224e8383587b4d943eda2d84195da9.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_144_jpg.rf.eb15e38db3867fbe3f2d1269989b2e5b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_144_jpg.rf.eb15e38db3867fbe3f2d1269989b2e5b.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_145_jpg.rf.c95e780e699ba4725810ddb573560ccf.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_145_jpg.rf.c95e780e699ba4725810ddb573560ccf.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_147_jpg.rf.1b8570109c655b10a7bfc1d1aeb71f1f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_147_jpg.rf.1b8570109c655b10a7bfc1d1aeb71f1f.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_149_jpg.rf.15049dae005eb3f69dc943c0181d473a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_149_jpg.rf.15049dae005eb3f69dc943c0181d473a.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_149_jpg.rf.8c3cae4cf713ed223bacc4704f359026.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_149_jpg.rf.8c3cae4cf713ed223bacc4704f359026.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_154_jpg.rf.e8811a9bf783f1e4971c78dfcde50e1a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_154_jpg.rf.e8811a9bf783f1e4971c78dfcde50e1a.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_163_jpg.rf.46fd425b9b90424aad8a77edf0ece944.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_163_jpg.rf.46fd425b9b90424aad8a77edf0ece944.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_164_jpg.rf.6feafa21146ee0a36b6f18996c73c8a8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_164_jpg.rf.6feafa21146ee0a36b6f18996c73c8a8.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_164_jpg.rf.fe5c2531e5856c62948c6bc9bf0629af.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_164_jpg.rf.fe5c2531e5856c62948c6bc9bf0629af.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_166_jpg.rf.a74d885a9248216b4b172d657a27ae4c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_166_jpg.rf.a74d885a9248216b4b172d657a27ae4c.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_167_jpg.rf.5973c9d508eb9c353e6e511215183f60.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_167_jpg.rf.5973c9d508eb9c353e6e511215183f60.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_168_jpg.rf.5102099ee4cd65c9303bc545c87a01d9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_168_jpg.rf.5102099ee4cd65c9303bc545c87a01d9.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_170_jpg.rf.4e961bb79ac5ce0c6bd35da824edeb28.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_170_jpg.rf.4e961bb79ac5ce0c6bd35da824edeb28.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle2_170_jpg.rf.bad8d751d749d54aba59e80e36b0f594.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Sedang\Melasma\levle2_170_jpg.rf.bad8d751d749d54aba59e80e36b0f594.jpg,512,512,JPEG,RGB
